java_file,rust_file,target_crate,rust_type,capability,status,test_evidence,source_commit
easyexcel-core/src/main/java/com/alibaba/excel/converters/booleanconverter/BooleanBooleanConverter.java,easyexcel/src/converters/booleanconverter/boolean_boolean_converter.rs,easyexcel,boolean_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::boolean_number_and_string_converters_match_java_value_of,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/booleanconverter/BooleanNumberConverter.java,easyexcel/src/converters/booleanconverter/boolean_number_converter.rs,easyexcel,boolean_number_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::boolean_number_and_string_converters_match_java_value_of;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/booleanconverter/BooleanStringConverter.java,easyexcel/src/converters/booleanconverter/boolean_string_converter.rs,easyexcel,boolean_string_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::boolean_number_and_string_converters_match_java_value_of;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/bytearray/BoxingByteArrayImageConverter.java,easyexcel/src/converters/bytearray/boxing_byte_array_image_converter.rs,easyexcel,boxing_byte_array_image_converter,converter,complete,easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters;round_trip::derive_uses_java_style_byte_array_and_file_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/bytearray/ByteArrayImageConverter.java,easyexcel/src/converters/bytearray/byte_array_image_converter.rs,easyexcel,byte_array_image_converter,converter,complete,easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters;round_trip::derive_uses_java_style_byte_array_and_file_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/byteconverter/ByteBooleanConverter.java,easyexcel/src/converters/byteconverter/byte_boolean_converter.rs,easyexcel,byte_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/byteconverter/ByteNumberConverter.java,easyexcel/src/converters/byteconverter/byte_number_converter.rs,easyexcel,byte_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/byteconverter/ByteStringConverter.java,easyexcel/src/converters/byteconverter/byte_string_converter.rs,easyexcel,byte_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::string_number_converters_cover_all_java_numeric_types_and_wrapping,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/date/DateDateConverter.java,easyexcel/src/converters/date/date_date_converter.rs,easyexcel,date_date_converter,converter,complete,easyexcel_core::converter::date_support::tests::date_cell_converters_attach_java_default_data_formats;java_date_converter_tests::java_date_and_local_date_time_default_converters_coexist_end_to_end,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/date/DateNumberConverter.java,easyexcel/src/converters/date/date_number_converter.rs,easyexcel,date_number_converter,converter,complete,easyexcel_core::converter::date_support::tests::number_converters_are_real_bidirectional_java_equivalents;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type;java_date_converter_tests::java_date_and_local_date_time_default_converters_coexist_end_to_end,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/date/DateStringConverter.java,easyexcel/src/converters/date/date_string_converter.rs,easyexcel,date_string_converter,converter,complete,easyexcel_core::converter::date_support::tests::string_converters_honor_field_format_and_reject_invalid_input;easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters;java_date_converter_tests::java_date_and_local_date_time_default_converters_coexist_end_to_end,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/doubleconverter/DoubleBooleanConverter.java,easyexcel/src/converters/doubleconverter/double_boolean_converter.rs,easyexcel,double_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/doubleconverter/DoubleNumberConverter.java,easyexcel/src/converters/doubleconverter/double_number_converter.rs,easyexcel,double_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors;easyexcel_core::converter::number_support::tests::number_converters_reject_non_number_sources_and_non_finite_writes,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/doubleconverter/DoubleStringConverter.java,easyexcel/src/converters/doubleconverter/double_string_converter.rs,easyexcel,double_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::floating_string_converters_match_java_to_string_and_special_values;easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/file/FileImageConverter.java,easyexcel/src/converters/file/file_image_converter.rs,easyexcel,file_image_converter,converter,complete,easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters;round_trip::derive_uses_java_style_byte_array_and_file_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/floatconverter/FloatBooleanConverter.java,easyexcel/src/converters/floatconverter/float_boolean_converter.rs,easyexcel,float_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/floatconverter/FloatNumberConverter.java,easyexcel/src/converters/floatconverter/float_number_converter.rs,easyexcel,float_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/floatconverter/FloatStringConverter.java,easyexcel/src/converters/floatconverter/float_string_converter.rs,easyexcel,float_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::floating_string_converters_match_java_to_string_and_special_values,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/inputstream/InputStreamImageConverter.java,easyexcel/src/converters/inputstream/input_stream_image_converter.rs,easyexcel,input_stream_image_converter,converter,complete,round_trip::derive_uses_java_style_input_stream_and_url_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/integer/IntegerBooleanConverter.java,easyexcel/src/converters/integer/integer_boolean_converter.rs,easyexcel,integer_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/integer/IntegerNumberConverter.java,easyexcel/src/converters/integer/integer_number_converter.rs,easyexcel,integer_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/integer/IntegerStringConverter.java,easyexcel/src/converters/integer/integer_string_converter.rs,easyexcel,integer_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::string_number_converters_cover_all_java_numeric_types_and_wrapping;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdate/LocalDateDateConverter.java,easyexcel/src/converters/localdate/local_date_date_converter.rs,easyexcel,local_date_date_converter,converter,complete,easyexcel_core::converter::date_support::tests::date_cell_converters_attach_java_default_data_formats,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdate/LocalDateNumberConverter.java,easyexcel/src/converters/localdate/local_date_number_converter.rs,easyexcel,local_date_number_converter,converter,complete,easyexcel_core::converter::date_support::tests::number_converters_are_real_bidirectional_java_equivalents;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type;easyexcel::tests::facade_applies_1904_windowing_to_numeric_date_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdate/LocalDateStringConverter.java,easyexcel/src/converters/localdate/local_date_string_converter.rs,easyexcel,local_date_string_converter,converter,complete,easyexcel_core::converter::date_support::tests::string_converters_honor_field_format_and_reject_invalid_input,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdatetime/LocalDateTimeDateConverter.java,easyexcel/src/converters/localdatetime/local_date_time_date_converter.rs,easyexcel,local_date_time_date_converter,converter,complete,easyexcel_core::converter::date_support::tests::date_cell_converters_attach_java_default_data_formats,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdatetime/LocalDateTimeNumberConverter.java,easyexcel/src/converters/localdatetime/local_date_time_number_converter.rs,easyexcel,local_date_time_number_converter,converter,complete,easyexcel_core::converter::date_support::tests::number_converters_are_real_bidirectional_java_equivalents;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type;easyexcel::tests::facade_applies_1904_windowing_to_numeric_date_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/localdatetime/LocalDateTimeStringConverter.java,easyexcel/src/converters/localdatetime/local_date_time_string_converter.rs,easyexcel,local_date_time_string_converter,converter,complete,easyexcel_core::converter::date_support::tests::string_converters_honor_field_format_and_reject_invalid_input,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/longconverter/LongBooleanConverter.java,easyexcel/src/converters/longconverter/long_boolean_converter.rs,easyexcel,long_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/longconverter/LongNumberConverter.java,easyexcel/src/converters/longconverter/long_number_converter.rs,easyexcel,long_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/longconverter/LongStringConverter.java,easyexcel/src/converters/longconverter/long_string_converter.rs,easyexcel,long_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::string_number_converters_cover_all_java_numeric_types_and_wrapping,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/shortconverter/ShortBooleanConverter.java,easyexcel/src/converters/shortconverter/short_boolean_converter.rs,easyexcel,short_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::scalar_boolean_converters_use_exact_java_zero_one_rules,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/shortconverter/ShortNumberConverter.java,easyexcel/src/converters/shortconverter/short_number_converter.rs,easyexcel,short_number_converter,converter,complete,easyexcel_core::converter::number_support::tests::number_converters_match_java_big_decimal_accessors,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/shortconverter/ShortStringConverter.java,easyexcel/src/converters/shortconverter/short_string_converter.rs,easyexcel,short_string_converter,converter,complete,easyexcel_core::converter::number_support::tests::string_number_converters_cover_all_java_numeric_types_and_wrapping,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/string/StringBooleanConverter.java,easyexcel/src/converters/string/string_boolean_converter.rs,easyexcel,string_boolean_converter,converter,complete,easyexcel_core::converter::boolean_support::tests::string_boolean_converter_is_bidirectional_and_registered_by_boolean_source,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/string/StringErrorConverter.java,easyexcel/src/converters/string/string_error_converter.rs,easyexcel,string_error_converter,converter,complete,easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type;number_format_converter_tests::xlsx_model_mapping_uses_source_display_and_error_converters_end_to_end,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/string/StringImageConverter.java,easyexcel/src/converters/string/string_image_converter.rs,easyexcel,string_image_converter,converter,complete,easyexcel_core::tests::string_image_converter_read_error;round_trip::derive_uses_java_style_byte_array_and_file_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/string/StringNumberConverter.java,easyexcel/src/converters/string/string_number_converter.rs,easyexcel,string_number_converter,converter,complete,easyexcel_core::converter::string::string_number_converter::tests::reads_explicit_formats_and_source_display_without_losing_decimal_scale;easyexcel_core::converter::string::string_number_converter::tests::writes_strict_big_decimal_number_cell;number_format_converter_tests::xlsx_model_mapping_uses_source_display_and_error_converters_end_to_end,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/string/StringStringConverter.java,easyexcel/src/converters/string/string_string_converter.rs,easyexcel,string_string_converter,converter,complete,easyexcel_core::converter::default_converter_loader::tests::default_write_registry_contains_real_scalar_converters;easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/converters/url/UrlImageConverter.java,easyexcel/src/converters/url/url_image_converter.rs,easyexcel,url_image_converter,converter,complete,easyexcel_core::tests::url_image_converter_timeouts;easyexcel_core::tests::url_image_converter_invalid_url;round_trip::derive_uses_java_style_input_stream_and_url_image_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/BooleanEnum.java,easyexcel/src/enums/boolean_enum.rs,easyexcel,boolean_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/ByteOrderMarkEnum.java,easyexcel/src/enums/byte_order_mark_enum.rs,easyexcel,byte_order_mark_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/CacheLocationEnum.java,easyexcel/src/enums/cache_location_enum.rs,easyexcel,cache_location_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/CellDataTypeEnum.java,easyexcel/src/enums/cell_data_type_enum.rs,easyexcel,cell_data_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/CellExtraTypeEnum.java,easyexcel/src/enums/cell_extra_type_enum.rs,easyexcel,cell_extra_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/HeadKindEnum.java,easyexcel/src/enums/head_kind_enum.rs,easyexcel,head_kind_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/HolderEnum.java,easyexcel/src/enums/holder_enum.rs,easyexcel,holder_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/NumericCellTypeEnum.java,easyexcel/src/enums/numeric_cell_type_enum.rs,easyexcel,numeric_cell_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/ReadDefaultReturnEnum.java,easyexcel/src/enums/read_default_return_enum.rs,easyexcel,read_default_return_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/RowTypeEnum.java,easyexcel/src/enums/row_type_enum.rs,easyexcel,row_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/WriteDirectionEnum.java,easyexcel/src/enums/write_direction_enum.rs,easyexcel,write_direction_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/WriteLastRowTypeEnum.java,easyexcel/src/enums/write_last_row_type_enum.rs,easyexcel,write_last_row_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/WriteTemplateAnalysisCellTypeEnum.java,easyexcel/src/enums/write_template_analysis_cell_type_enum.rs,easyexcel,write_template_analysis_cell_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/WriteTypeEnum.java,easyexcel/src/enums/write_type_enum.rs,easyexcel,write_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/poi/BorderStyleEnum.java,easyexcel/src/enums/poi/border_style_enum.rs,easyexcel,border_style_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/poi/FillPatternTypeEnum.java,easyexcel/src/enums/poi/fill_pattern_type_enum.rs,easyexcel,fill_pattern_type_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/poi/HorizontalAlignmentEnum.java,easyexcel/src/enums/poi/horizontal_alignment_enum.rs,easyexcel,horizontal_alignment_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/enums/poi/VerticalAlignmentEnum.java,easyexcel/src/enums/poi/vertical_alignment_enum.rs,easyexcel,vertical_alignment_enum,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/AbstractIgnoreExceptionReadListener.java,easyexcel/src/event/abstract_ignore_exception_read_listener.rs,easyexcel,abstract_ignore_exception_read_listener,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/AnalysisEventListener.java,easyexcel/src/event/analysis_event_listener.rs,easyexcel,analysis_event_listener,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/Handler.java,easyexcel/src/event/handler.rs,easyexcel,handler,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/Listener.java,easyexcel/src/event/listener.rs,easyexcel,listener,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/NotRepeatExecutor.java,easyexcel/src/event/not_repeat_executor.rs,easyexcel,not_repeat_executor,core,in_progress,easyexcel_writer::write::builder::excel_writer_builder::tests::duplicate_handlers_execute_only_the_lowest_order_instance;easyexcel_writer::tests::holder_handler_scope_deduplicates_effective_chain_but_runs_each_own_chain,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/Order.java,easyexcel/src/event/order.rs,easyexcel,order,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/event/SyncReadListener.java,easyexcel/src/event/sync_read_listener.rs,easyexcel,sync_read_listener,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelAnalysisException.java,easyexcel/src/exception/excel_analysis_exception.rs,easyexcel,excel_analysis_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelAnalysisStopException.java,easyexcel/src/exception/excel_analysis_stop_exception.rs,easyexcel,excel_analysis_stop_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelAnalysisStopSheetException.java,easyexcel/src/exception/excel_analysis_stop_sheet_exception.rs,easyexcel,excel_analysis_stop_sheet_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelCommonException.java,easyexcel/src/exception/excel_common_exception.rs,easyexcel,excel_common_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelDataConvertException.java,easyexcel/src/exception/excel_data_convert_exception.rs,easyexcel,excel_data_convert_exception,core,in_progress,easyexcel::tests::write_converter_errors_report_physical_sheet_row_column_and_field,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelGenerateException.java,easyexcel/src/exception/excel_generate_exception.rs,easyexcel,excel_generate_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelRuntimeException.java,easyexcel/src/exception/excel_runtime_exception.rs,easyexcel,excel_runtime_exception,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/exception/ExcelWriteDataConvertException.java,easyexcel/src/exception/excel_write_data_convert_exception.rs,easyexcel,excel_write_data_convert_exception,core,in_progress,easyexcel::tests::write_converter_errors_report_physical_sheet_row_column_and_field,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/AbstractCell.java,easyexcel/src/metadata/abstract_cell.rs,easyexcel,abstract_cell,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/AbstractHolder.java,easyexcel/src/metadata/abstract_holder.rs,easyexcel,abstract_holder,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/AbstractParameterBuilder.java,easyexcel/src/metadata/abstract_parameter_builder.rs,easyexcel,abstract_parameter_builder,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/BasicParameter.java,easyexcel/src/metadata/basic_parameter.rs,easyexcel,basic_parameter,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/Cell.java,easyexcel/src/metadata/cell.rs,easyexcel,cell,core,in_progress,easyexcel_core::write_backend_handle::tests::logical_handles_record_mutations_without_fake_backend_objects + easyexcel_writer::tests::logical_row_and_cell_handles_commit_real_backend_mutations,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/CellExtra.java,easyexcel/src/metadata/cell_extra.rs,easyexcel,cell_extra,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/CellRange.java,easyexcel/src/metadata/cell_range.rs,easyexcel,cell_range,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/ConfigurationHolder.java,easyexcel/src/metadata/configuration_holder.rs,easyexcel,configuration_holder,core,in_progress,easyexcel_writer::holder::abstract_write_holder::tests::converter_map_clones_parent_and_applies_child_override;easyexcel_writer::tests::live_holder_converter_map_matches_sheet_and_table_write_precedence,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/FieldCache.java,easyexcel/src/metadata/field_cache.rs,easyexcel,field_cache,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/FieldWrapper.java,easyexcel/src/metadata/field_wrapper.rs,easyexcel,field_wrapper,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/Font.java,easyexcel/src/metadata/font.rs,easyexcel,font,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/GlobalConfiguration.java,easyexcel/src/metadata/global_configuration.rs,easyexcel,global_configuration,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/Head.java,easyexcel/src/metadata/head.rs,easyexcel,head,core,in_progress,easyexcel_core::metadata::tests::head_permits_empty_but_non_null_rust_header_name;easyexcel_writer::tests::excel_write_head_property_resolves_metadata_and_java_merge_ranges,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/Holder.java,easyexcel/src/metadata/holder.rs,easyexcel,holder,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/NullObject.java,easyexcel/src/metadata/null_object.rs,easyexcel,null_object,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvCell.java,easyexcel/src/metadata/csv/csv_cell.rs,easyexcel,csv_cell,core,in_progress,metadata::csv::tests::workbook_sheet_row_cell_chain_preserves_typed_values; production append_csv_records uses create_cell,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvCellStyle.java,easyexcel/src/metadata/csv/csv_cell_style.rs,easyexcel,csv_cell_style,core,in_progress,CsvCellStyle owns index and DataFormatData; metadata::csv object-chain tests,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvDataFormat.java,easyexcel/src/metadata/csv/csv_data_format.rs,easyexcel,csv_data_format,core,in_progress,csv_data_format::tests::reuses_builtin_and_custom_indexes,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvRichTextString.java,easyexcel/src/metadata/csv/csv_rich_text_string.rs,easyexcel,csv_rich_text_string,core,in_progress,CsvRichTextString stores plain text and Unicode scalar length; CsvCell::set_rich_text,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvRow.java,easyexcel/src/metadata/csv/csv_row.rs,easyexcel,csv_row,core,in_progress,"metadata::csv::tests::{workbook_sheet_row_cell_chain_preserves_typed_values,csv_enforces_single_sheet_ordered_rows_and_unique_cells}; production CSV record path",3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvSheet.java,easyexcel/src/metadata/csv/csv_sheet.rs,easyexcel,csv_sheet,core,in_progress,metadata::csv::tests::csv_enforces_single_sheet_ordered_rows_and_unique_cells; writer CSV stateful and one-shot tests,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/csv/CsvWorkbook.java,easyexcel/src/metadata/csv/csv_workbook.rs,easyexcel,csv_workbook,core,in_progress,metadata::csv object-chain tests; append_csv_records creates real workbook/sheet; writer CSV tests,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/CellData.java,easyexcel/src/metadata/data/cell_data.rs,easyexcel,cell_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/ClientAnchorData.java,easyexcel/src/metadata/data/client_anchor_data.rs,easyexcel,client_anchor_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/CommentData.java,easyexcel/src/metadata/data/comment_data.rs,easyexcel,comment_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/CoordinateData.java,easyexcel/src/metadata/data/coordinate_data.rs,easyexcel,coordinate_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/DataFormatData.java,easyexcel/src/metadata/data/data_format_data.rs,easyexcel,data_format_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/FormulaData.java,easyexcel/src/metadata/data/formula_data.rs,easyexcel,formula_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/HyperlinkData.java,easyexcel/src/metadata/data/hyperlink_data.rs,easyexcel,hyperlink_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/ImageData.java,easyexcel/src/metadata/data/image_data.rs,easyexcel,image_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/ReadCellData.java,easyexcel/src/metadata/data/read_cell_data.rs,easyexcel,read_cell_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/RichTextStringData.java,easyexcel/src/metadata/data/rich_text_string_data.rs,easyexcel,rich_text_string_data,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/data/WriteCellData.java,easyexcel/src/metadata/data/write_cell_data.rs,easyexcel,write_cell_data,core,in_progress,round_trip::converter_write_cell_data_style_reaches_xlsx_xls_csv_and_template_backends,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/format/DataFormatter.java,easyexcel/src/metadata/format/data_formatter.rs,easyexcel,data_formatter,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/format/ExcelGeneralNumberFormat.java,easyexcel/src/metadata/format/excel_general_number_format.rs,easyexcel,excel_general_number_format,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/property/ColumnWidthProperty.java,easyexcel/src/metadata/property/column_width_property.rs,easyexcel,column_width_property,core,in_progress,,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/property/DateTimeFormatProperty.java,easyexcel/src/metadata/property/date_time_format_property.rs,easyexcel,date_time_format_property,core,in_progress,easyexcel_derive::tests::field_options_parse_every_supported_value_and_reject_unknown_values;easyexcel::tests::facade_applies_1904_windowing_to_numeric_date_converters,3afdea9d
easyexcel-core/src/main/java/com/alibaba/excel/metadata/property/ExcelContentProperty.java,easyexcel/src/metadata/property/excel_content_property.rs,easyexcel,excel_content_property,core,in_progress,easyexcel_core::converter::default_converter_loader::tests::default_read_registry_dispatches_by_target_and_cell_type;easyexcel::tests::facade_applies_1904_windowing_to_numeric_date_converters,3afdea9d
